state,county,candidate,party,total_votes,won
Iowa,Adams County,Donald Trump,REP,1530,TRUE
Iowa,Allamakee County,Donald Trump,REP,4735,TRUE
Iowa,Appanoose County,Donald Trump,REP,4512,TRUE
Iowa,Audubon County,Donald Trump,REP,2295,TRUE
Iowa,Benton County,Donald Trump,REP,9188,TRUE
Iowa,Black Hawk County,Joe Biden,DEM,35647,TRUE
Iowa,Boone County,Donald Trump,REP,8695,TRUE
Iowa,Bremer County,Donald Trump,REP,8294,TRUE
Iowa,Buchanan County,Donald Trump,REP,6420,TRUE
Iowa,Buena Vista County,Donald Trump,REP,5056,TRUE
Iowa,Butler County,Donald Trump,REP,5542,TRUE
Iowa,Calhoun County,Donald Trump,REP,3689,TRUE
Iowa,Carroll County,Donald Trump,REP,7737,TRUE
Iowa,Cass County,Donald Trump,REP,4969,TRUE
Iowa,Cedar County,Donald Trump,REP,6161,TRUE
Iowa,Cerro Gordo County,Donald Trump,REP,12442,TRUE
Iowa,Cherokee County,Donald Trump,REP,4495,TRUE
Iowa,Chickasaw County,Donald Trump,REP,4308,TRUE
Iowa,Clarke County,Donald Trump,REP,3144,TRUE
Iowa,Clay County,Donald Trump,REP,6137,TRUE
Iowa,Clayton County,Donald Trump,REP,6106,TRUE
Iowa,Clinton County,Donald Trump,REP,13361,TRUE
Iowa,Crawford County,Donald Trump,REP,4854,TRUE
Iowa,Dallas County,Donald Trump,REP,27987,TRUE
Iowa,Davis County,Donald Trump,REP,3032,TRUE
Iowa,Decatur County,Donald Trump,REP,2615,TRUE
Iowa,Delaware County,Donald Trump,REP,6666,TRUE
Iowa,Des Moines County,Donald Trump,REP,10592,TRUE
Iowa,Dickinson County,Donald Trump,REP,7438,TRUE
Iowa,Dubuque County,Donald Trump,REP,27214,TRUE
Iowa,Emmet County,Donald Trump,REP,3265,TRUE
Iowa,Fayette County,Donald Trump,REP,6145,TRUE
Iowa,Floyd County,Donald Trump,REP,4732,TRUE
Iowa,Franklin County,Donald Trump,REP,3422,TRUE
Iowa,Fremont County,Donald Trump,REP,2711,TRUE
Iowa,Greene County,Donald Trump,REP,3223,TRUE
Iowa,Grundy County,Donald Trump,REP,4929,TRUE
Iowa,Guthrie County,Donald Trump,REP,4272,TRUE
Iowa,Hamilton County,Donald Trump,REP,4956,TRUE
Iowa,Hancock County,Donald Trump,REP,4390,TRUE
Iowa,Hardin County,Donald Trump,REP,5850,TRUE
Iowa,Harrison County,Donald Trump,REP,5569,TRUE
Iowa,Henry County,Donald Trump,REP,6507,TRUE
Iowa,Howard County,Donald Trump,REP,3127,TRUE
Iowa,Humboldt County,Donald Trump,REP,3819,TRUE
Iowa,Ida County,Donald Trump,REP,2880,TRUE
Iowa,Iowa County,Donald Trump,REP,6009,TRUE
Iowa,Jackson County,Donald Trump,REP,6940,TRUE
Iowa,Jasper County,Donald Trump,REP,12084,TRUE
Iowa,Jefferson County,Donald Trump,REP,4443,TRUE
Iowa,Johnson County,Joe Biden,DEM,59177,TRUE
Iowa,Jones County,Donald Trump,REP,6572,TRUE
Iowa,Keokuk County,Donald Trump,REP,3797,TRUE
Iowa,Kossuth County,Donald Trump,REP,6275,TRUE
Iowa,Lee County,Donald Trump,REP,9773,TRUE
Iowa,Linn County,Joe Biden,DEM,70874,TRUE
Iowa,Louisa County,Donald Trump,REP,3500,TRUE
Iowa,Lucas County,Donald Trump,REP,3287,TRUE
Iowa,Lyon County,Donald Trump,REP,5707,TRUE
Iowa,Madison County,Donald Trump,REP,6507,TRUE
Iowa,Mahaska County,Donald Trump,REP,8297,TRUE
Iowa,Marion County,Donald Trump,REP,12663,TRUE
Iowa,Marshall County,Donald Trump,REP,9571,TRUE
Iowa,Mills County,Donald Trump,REP,5585,TRUE
Iowa,Mitchell County,Donald Trump,REP,3677,TRUE
Iowa,Monona County,Donald Trump,REP,3248,TRUE
Iowa,Monroe County,Donald Trump,REP,2975,TRUE
Iowa,Montgomery County,Donald Trump,REP,3659,TRUE
Iowa,Muscatine County,Donald Trump,REP,10823,TRUE
Iowa,O'Brien County,Donald Trump,REP,5861,TRUE
Iowa,Osceola County,Donald Trump,REP,2690,TRUE
Iowa,Page County,Donald Trump,REP,5319,TRUE
Iowa,Palo Alto County,Donald Trump,REP,3370,TRUE
Iowa,Plymouth County,Donald Trump,REP,10492,TRUE
Iowa,Pocahontas County,Donald Trump,REP,2826,TRUE
Iowa,Polk County,Joe Biden,DEM,146250,TRUE
Iowa,Pottawattamie County,Donald Trump,REP,26247,TRUE
Iowa,Poweshiek County,Donald Trump,REP,5657,TRUE
Iowa,Ringgold County,Donald Trump,REP,1968,TRUE
Iowa,Sac County,Donald Trump,REP,4061,TRUE
Iowa,Scott County,Joe Biden,DEM,46926,TRUE
Iowa,Shelby County,Donald Trump,REP,4697,TRUE
Iowa,Sioux County,Donald Trump,REP,15680,TRUE
Iowa,Story County,Joe Biden,DEM,29175,TRUE
Iowa,Tama County,Donald Trump,REP,5303,TRUE
Iowa,Taylor County,Donald Trump,REP,2463,TRUE
Iowa,Union County,Donald Trump,REP,4010,TRUE
Iowa,Van Buren County,Donald Trump,REP,2859,TRUE
Iowa,Wapello County,Donald Trump,REP,9516,TRUE
Iowa,Warren County,Donald Trump,REP,17782,TRUE
Iowa,Washington County,Donald Trump,REP,6971,TRUE
Iowa,Wayne County,Donald Trump,REP,2338,TRUE
Iowa,Webster County,Donald Trump,REP,10938,TRUE
Iowa,Winnebago County,Donald Trump,REP,3707,TRUE
Iowa,Winneshiek County,Donald Trump,REP,6235,TRUE
Iowa,Woodbury County,Donald Trump,REP,25736,TRUE
Iowa,Worth County,Donald Trump,REP,2738,TRUE
Iowa,Wright County,Donald Trump,REP,4136,TRUE
Kansas,Allen County,Donald Trump,REP,4155,TRUE
Kansas,Anderson County,Donald Trump,REP,2874,TRUE
Kansas,Atchison County,Donald Trump,REP,4826,TRUE
Kansas,Barber County,Donald Trump,REP,1992,TRUE
Kansas,Barton County,Donald Trump,REP,8480,TRUE
Kansas,Bourbon County,Donald Trump,REP,4910,TRUE
Kansas,Brown County,Donald Trump,REP,3206,TRUE
Kansas,Butler County,Donald Trump,REP,22250,TRUE
Kansas,Chase County,Donald Trump,REP,1114,TRUE
Kansas,Chautauqua County,Donald Trump,REP,1397,TRUE
Kansas,Cherokee County,Donald Trump,REP,6622,TRUE
Kansas,Cheyenne County,Donald Trump,REP,1158,TRUE
Kansas,Clark County,Donald Trump,REP,885,TRUE
Kansas,Clay County,Donald Trump,REP,3129,TRUE
Kansas,Cloud County,Donald Trump,REP,3182,TRUE
Kansas,Coffey County,Donald Trump,REP,3407,TRUE
Kansas,Comanche County,Donald Trump,REP,745,TRUE
Kansas,Cowley County,Donald Trump,REP,9442,TRUE
Kansas,Crawford County,Donald Trump,REP,10045,TRUE
Kansas,Decatur County,Donald Trump,REP,1232,TRUE
Kansas,Dickinson County,Donald Trump,REP,7045,TRUE
Kansas,Doniphan County,Donald Trump,REP,2949,TRUE
Kansas,Douglas County,Joe Biden,DEM,39436,TRUE
Kansas,Edwards County,Donald Trump,REP,1127,TRUE
Kansas,Elk County,Donald Trump,REP,1130,TRUE
Kansas,Ellis County,Donald Trump,REP,9569,TRUE
Kansas,Ellsworth County,Donald Trump,REP,2106,TRUE
Kansas,Finney County,Donald Trump,REP,7079,TRUE
Kansas,Ford County,Donald Trump,REP,5763,TRUE
Kansas,Franklin County,Donald Trump,REP,8326,TRUE
Kansas,Geary County,Donald Trump,REP,5193,TRUE
Kansas,Gove County,Donald Trump,REP,1256,TRUE
Kansas,Graham County,Donald Trump,REP,1052,TRUE
Kansas,Grant County,Donald Trump,REP,1910,TRUE
Kansas,Gray County,Donald Trump,REP,1871,TRUE
Kansas,Greeley County,Donald Trump,REP,537,TRUE
Kansas,Greenwood County,Donald Trump,REP,2404,TRUE
Kansas,Hamilton County,Donald Trump,REP,684,TRUE
Kansas,Harper County,Donald Trump,REP,2128,TRUE
Kansas,Harvey County,Donald Trump,REP,10015,TRUE
Kansas,Haskell County,Donald Trump,REP,1103,TRUE
Kansas,Hodgeman County,Donald Trump,REP,866,TRUE
Kansas,Jackson County,Donald Trump,REP,4435,TRUE
Kansas,Jefferson County,Donald Trump,REP,6193,TRUE
Kansas,Jewell County,Donald Trump,REP,1369,TRUE
Kansas,Johnson County,Joe Biden,DEM,184259,TRUE
Kansas,Kearny County,Donald Trump,REP,1134,TRUE
Kansas,Kingman County,Donald Trump,REP,3102,TRUE
Kansas,Kiowa County,Donald Trump,REP,957,TRUE
Kansas,Labette County,Donald Trump,REP,5639,TRUE
Kansas,Lane County,Donald Trump,REP,757,TRUE
Kansas,Leavenworth County,Donald Trump,REP,21378,TRUE
Kansas,Lincoln County,Donald Trump,REP,1273,TRUE
Kansas,Linn County,Donald Trump,REP,3940,TRUE
Kansas,Logan County,Donald Trump,REP,1231,TRUE
Kansas,Lyon County,Donald Trump,REP,7381,TRUE
Kansas,McPherson County,Donald Trump,REP,9562,TRUE
Kansas,Marion County,Donald Trump,REP,4377,TRUE
Kansas,Marshall County,Donald Trump,REP,3662,TRUE
Kansas,Meade County,Donald Trump,REP,1508,TRUE
Kansas,Miami County,Donald Trump,REP,12116,TRUE
Kansas,Mitchell County,Donald Trump,REP,2454,TRUE
Kansas,Montgomery County,Donald Trump,REP,9768,TRUE
Kansas,Morris County,Donald Trump,REP,2085,TRUE
Kansas,Morton County,Donald Trump,REP,1004,TRUE
Kansas,Nemaha County,Donald Trump,REP,4612,TRUE
Kansas,Neosho County,Donald Trump,REP,4795,TRUE
Kansas,Ness County,Donald Trump,REP,1315,TRUE
Kansas,Norton County,Donald Trump,REP,1977,TRUE
Kansas,Osage County,Donald Trump,REP,5591,TRUE
Kansas,Osborne County,Donald Trump,REP,1590,TRUE
Kansas,Ottawa County,Donald Trump,REP,2581,TRUE
Kansas,Pawnee County,Donald Trump,REP,2028,TRUE
Kansas,Phillips County,Donald Trump,REP,2388,TRUE
Kansas,Pottawatomie County,Donald Trump,REP,9247,TRUE
Kansas,Pratt County,Donald Trump,REP,3087,TRUE
Kansas,Rawlins County,Donald Trump,REP,1253,TRUE
Kansas,Reno County,Donald Trump,REP,17948,TRUE
Kansas,Republic County,Donald Trump,REP,2172,TRUE
Kansas,Rice County,Donald Trump,REP,3187,TRUE
Kansas,Riley County,Joe Biden,DEM,11940,TRUE
Kansas,Rooks County,Donald Trump,REP,2294,TRUE
Kansas,Rush County,Donald Trump,REP,1425,TRUE
Kansas,Russell County,Donald Trump,REP,2765,TRUE
Kansas,Saline County,Donald Trump,REP,15313,TRUE
Kansas,Scott County,Donald Trump,REP,1991,TRUE
Kansas,Sedgwick County,Donald Trump,REP,117653,TRUE
Kansas,Seward County,Donald Trump,REP,3285,TRUE
Kansas,Shawnee County,Joe Biden,DEM,43015,TRUE
Kansas,Sheridan County,Donald Trump,REP,1237,TRUE
Kansas,Sherman County,Donald Trump,REP,2222,TRUE
Kansas,Smith County,Donald Trump,REP,1734,TRUE
Kansas,Stafford County,Donald Trump,REP,1631,TRUE
Kansas,Stanton County,Donald Trump,REP,607,TRUE
Kansas,Stevens County,Donald Trump,REP,1731,TRUE
Kansas,Sumner County,Donald Trump,REP,7998,TRUE
Kansas,Thomas County,Donald Trump,REP,3106,TRUE
Kansas,Trego County,Donald Trump,REP,1341,TRUE
Kansas,Wabaunsee County,Donald Trump,REP,2813,TRUE
Kansas,Wallace County,Donald Trump,REP,762,TRUE
Kansas,Washington County,Donald Trump,REP,2332,TRUE
Kansas,Wichita County,Donald Trump,REP,803,TRUE
Kansas,Wilson County,Donald Trump,REP,3111,TRUE
Kansas,Woodson County,Donald Trump,REP,1189,TRUE
Kansas,Wyandotte County,Joe Biden,DEM,35566,TRUE
Kentucky,Adair County,Donald Trump,REP,7276,TRUE
Kentucky,Allen County,Donald Trump,REP,7587,TRUE
Kentucky,Anderson County,Donald Trump,REP,9661,TRUE
Kentucky,Ballard County,Donald Trump,REP,3356,TRUE
Kentucky,Barren County,Donald Trump,REP,14654,TRUE
Kentucky,Bath County,Donald Trump,REP,3986,TRUE
Kentucky,Bell County,Donald Trump,REP,8140,TRUE
Kentucky,Boone County,Donald Trump,REP,44814,TRUE
Kentucky,Bourbon County,Donald Trump,REP,6190,TRUE
Kentucky,Boyd County,Donald Trump,REP,14295,TRUE
Kentucky,Boyle County,Donald Trump,REP,8872,TRUE
Kentucky,Bracken County,Donald Trump,REP,3398,TRUE
Kentucky,Breathitt County,Donald Trump,REP,4265,TRUE
Kentucky,Breckinridge County,Donald Trump,REP,7701,TRUE
Kentucky,Bullitt County,Donald Trump,REP,30708,TRUE
Kentucky,Butler County,Donald Trump,REP,4960,TRUE
Kentucky,Caldwell County,Donald Trump,REP,4906,TRUE
Kentucky,Calloway County,Donald Trump,REP,11352,TRUE
Kentucky,Campbell County,Donald Trump,REP,28482,TRUE
Kentucky,Carlisle County,Donald Trump,REP,2159,TRUE
Kentucky,Carroll County,Donald Trump,REP,2954,TRUE
Kentucky,Carter County,Donald Trump,REP,8775,TRUE
Kentucky,Casey County,Donald Trump,REP,6179,TRUE
Kentucky,Christian County,Donald Trump,REP,15080,TRUE
Kentucky,Clark County,Donald Trump,REP,11811,TRUE
Kentucky,Clay County,Donald Trump,REP,6677,TRUE
Kentucky,Clinton County,Donald Trump,REP,4280,TRUE
Kentucky,Crittenden County,Donald Trump,REP,3451,TRUE
Kentucky,Cumberland County,Donald Trump,REP,2769,TRUE
Kentucky,Daviess County,Donald Trump,REP,31025,TRUE
Kentucky,Edmonson County,Donald Trump,REP,4828,TRUE
Kentucky,Elliott County,Donald Trump,REP,2246,TRUE
Kentucky,Estill County,Donald Trump,REP,5100,TRUE
Kentucky,Fayette County,Joe Biden,DEM,90600,TRUE
Kentucky,Fleming County,Donald Trump,REP,5534,TRUE
Kentucky,Floyd County,Donald Trump,REP,12250,TRUE
Kentucky,Franklin County,Donald Trump,REP,12900,TRUE
Kentucky,Fulton County,Donald Trump,REP,1606,TRUE
Kentucky,Gallatin County,Donald Trump,REP,2955,TRUE
Kentucky,Garrard County,Donald Trump,REP,6754,TRUE
Kentucky,Grant County,Donald Trump,REP,8725,TRUE
Kentucky,Graves County,Donald Trump,REP,13206,TRUE
Kentucky,Grayson County,Donald Trump,REP,9453,TRUE
Kentucky,Green County,Donald Trump,REP,4838,TRUE
Kentucky,Greenup County,Donald Trump,REP,13064,TRUE
Kentucky,Hancock County,Donald Trump,REP,3145,TRUE
Kentucky,Hardin County,Donald Trump,REP,29832,TRUE
Kentucky,Harlan County,Donald Trump,REP,9367,TRUE
Kentucky,Harrison County,Donald Trump,REP,6334,TRUE
Kentucky,Hart County,Donald Trump,REP,6345,TRUE
Kentucky,Henderson County,Donald Trump,REP,12730,TRUE
Kentucky,Henry County,Donald Trump,REP,5843,TRUE
Kentucky,Hickman County,Donald Trump,REP,1714,TRUE
Kentucky,Hopkins County,Donald Trump,REP,15757,TRUE
Kentucky,Jackson County,Donald Trump,REP,5453,TRUE
Kentucky,Jefferson County,Joe Biden,DEM,228358,TRUE
Kentucky,Jessamine County,Donald Trump,REP,17096,TRUE
Kentucky,Johnson County,Donald Trump,REP,8450,TRUE
Kentucky,Kenton County,Donald Trump,REP,48129,TRUE
Kentucky,Knott County,Donald Trump,REP,4780,TRUE
Kentucky,Knox County,Donald Trump,REP,11012,TRUE
Kentucky,Larue County,Donald Trump,REP,5685,TRUE
Kentucky,Laurel County,Donald Trump,REP,23237,TRUE
Kentucky,Lawrence County,Donald Trump,REP,5633,TRUE
Kentucky,Lee County,Donald Trump,REP,2273,TRUE
Kentucky,Leslie County,Donald Trump,REP,4321,TRUE
Kentucky,Letcher County,Donald Trump,REP,7226,TRUE
Kentucky,Lewis County,Donald Trump,REP,4986,TRUE
Kentucky,Lincoln County,Donald Trump,REP,8489,TRUE
Kentucky,Livingston County,Donald Trump,REP,4010,TRUE
Kentucky,Logan County,Donald Trump,REP,9067,TRUE
Kentucky,Lyon County,Donald Trump,REP,3100,TRUE
Kentucky,McCracken County,Donald Trump,REP,21820,TRUE
Kentucky,McCreary County,Donald Trump,REP,5664,TRUE
Kentucky,McLean County,Donald Trump,REP,3633,TRUE
Kentucky,Madison County,Donald Trump,REP,27356,TRUE
Kentucky,Magoffin County,Donald Trump,REP,4174,TRUE
Kentucky,Marion County,Donald Trump,REP,6113,TRUE
Kentucky,Marshall County,Donald Trump,REP,13297,TRUE
Kentucky,Martin County,Donald Trump,REP,3496,TRUE
Kentucky,Mason County,Donald Trump,REP,5477,TRUE
Kentucky,Meade County,Donald Trump,REP,10185,TRUE
Kentucky,Menifee County,Donald Trump,REP,2311,TRUE
Kentucky,Mercer County,Donald Trump,REP,8506,TRUE
Kentucky,Metcalfe County,Donald Trump,REP,3959,TRUE
Kentucky,Monroe County,Donald Trump,REP,4628,TRUE
Kentucky,Montgomery County,Donald Trump,REP,8993,TRUE
Kentucky,Morgan County,Donald Trump,REP,4301,TRUE
Kentucky,Muhlenberg County,Donald Trump,REP,10497,TRUE
Kentucky,Nelson County,Donald Trump,REP,15703,TRUE
Kentucky,Nicholas County,Donald Trump,REP,2408,TRUE
Kentucky,Ohio County,Donald Trump,REP,8582,TRUE
Kentucky,Oldham County,Donald Trump,REP,22654,TRUE
Kentucky,Owen County,Donald Trump,REP,4292,TRUE
Kentucky,Owsley County,Donald Trump,REP,1671,TRUE
Kentucky,Pendleton County,Donald Trump,REP,5515,TRUE
Kentucky,Perry County,Donald Trump,REP,8129,TRUE
Kentucky,Pike County,Donald Trump,REP,20284,TRUE
Kentucky,Powell County,Donald Trump,REP,4041,TRUE
Kentucky,Pulaski County,Donald Trump,REP,25442,TRUE
Kentucky,Robertson County,Donald Trump,REP,884,TRUE
Kentucky,Rockcastle County,Donald Trump,REP,6577,TRUE
Kentucky,Rowan County,Donald Trump,REP,5994,TRUE
Kentucky,Russell County,Donald Trump,REP,7519,TRUE
Kentucky,Scott County,Donald Trump,REP,17767,TRUE
Kentucky,Shelby County,Donald Trump,REP,15055,TRUE
Kentucky,Simpson County,Donald Trump,REP,5888,TRUE
Kentucky,Spencer County,Donald Trump,REP,8737,TRUE
Kentucky,Taylor County,Donald Trump,REP,9376,TRUE
Kentucky,Todd County,Donald Trump,REP,4062,TRUE
Kentucky,Trigg County,Donald Trump,REP,5487,TRUE
Kentucky,Trimble County,Donald Trump,REP,3227,TRUE
Kentucky,Union County,Donald Trump,REP,4965,TRUE
Kentucky,Warren County,Donald Trump,REP,31791,TRUE
Kentucky,Washington County,Donald Trump,REP,4482,TRUE
Kentucky,Wayne County,Donald Trump,REP,7430,TRUE
Kentucky,Webster County,Donald Trump,REP,4506,TRUE
Kentucky,Whitley County,Donald Trump,REP,12567,TRUE
Kentucky,Wolfe County,Donald Trump,REP,2097,TRUE
Kentucky,Woodford County,Donald Trump,REP,8362,TRUE
Louisiana,Acadia Parish,Donald Trump,REP,22596,TRUE
Louisiana,Allen Parish,Donald Trump,REP,7574,TRUE
Louisiana,Ascension Parish,Donald Trump,REP,40687,TRUE
Louisiana,Assumption Parish,Donald Trump,REP,7271,TRUE
Louisiana,Avoyelles Parish,Donald Trump,REP,12028,TRUE
Louisiana,Beauregard Parish,Donald Trump,REP,13575,TRUE
Louisiana,Bienville Parish,Donald Trump,REP,3891,TRUE
Louisiana,Bossier Parish,Donald Trump,REP,38074,TRUE
Louisiana,Caddo Parish,Joe Biden,DEM,55110,TRUE
Louisiana,Calcasieu Parish,Donald Trump,REP,55066,TRUE
Louisiana,Caldwell Parish,Donald Trump,REP,3976,TRUE
Louisiana,Cameron Parish,Donald Trump,REP,3671,TRUE
Louisiana,Catahoula Parish,Donald Trump,REP,3541,TRUE
Louisiana,Claiborne Parish,Donald Trump,REP,3770,TRUE
Louisiana,Concordia Parish,Donald Trump,REP,5550,TRUE
Louisiana,De Soto Parish,Donald Trump,REP,9112,TRUE
Louisiana,East Baton Rouge Parish,Joe Biden,DEM,115577,TRUE
Louisiana,East Carroll Parish,Joe Biden,DEM,1900,TRUE
Louisiana,East Feliciana Parish,Donald Trump,REP,6064,TRUE
Louisiana,Evangeline Parish,Donald Trump,REP,11053,TRUE
Louisiana,Franklin Parish,Donald Trump,REP,6970,TRUE
Louisiana,Grant Parish,Donald Trump,REP,8117,TRUE
Louisiana,Iberia Parish,Donald Trump,REP,21251,TRUE
Louisiana,Iberville Parish,Joe Biden,DEM,8514,TRUE
Louisiana,Jackson Parish,Donald Trump,REP,5394,TRUE
Louisiana,Jefferson Parish,Donald Trump,REP,105949,TRUE
Louisiana,Jefferson Davis Parish,Donald Trump,REP,11423,TRUE
Louisiana,Lafayette Parish,Donald Trump,REP,72519,TRUE
Louisiana,Lafourche Parish,Donald Trump,REP,36024,TRUE
Louisiana,LaSalle Parish,Donald Trump,REP,6378,TRUE
Louisiana,Lincoln Parish,Donald Trump,REP,11311,TRUE
Louisiana,Livingston Parish,Donald Trump,REP,54877,TRUE
Louisiana,Madison Parish,Joe Biden,DEM,2654,TRUE
Louisiana,Morehouse Parish,Donald Trump,REP,6510,TRUE
Louisiana,Natchitoches Parish,Donald Trump,REP,9358,TRUE
Louisiana,Orleans Parish,Joe Biden,DEM,147854,TRUE
Louisiana,Ouachita Parish,Donald Trump,REP,42255,TRUE
Louisiana,Plaquemines Parish,Donald Trump,REP,7412,TRUE
Louisiana,Pointe Coupee Parish,Donald Trump,REP,7503,TRUE
Louisiana,Rapides Parish,Donald Trump,REP,38347,TRUE
Louisiana,Red River Parish,Donald Trump,REP,2413,TRUE
Louisiana,Richland Parish,Donald Trump,REP,6607,TRUE
Louisiana,Sabine Parish,Donald Trump,REP,8776,TRUE
Louisiana,St. Bernard Parish,Donald Trump,REP,11179,TRUE
Louisiana,St. Charles Parish,Donald Trump,REP,18233,TRUE
Louisiana,St. Helena Parish,Joe Biden,DEM,3346,TRUE
Louisiana,St. James Parish,Joe Biden,DEM,6510,TRUE
Louisiana,St. John the Baptist Parish,Joe Biden,DEM,13582,TRUE
Louisiana,St. Landry Parish,Donald Trump,REP,23171,TRUE
Louisiana,St. Martin Parish,Donald Trump,REP,18203,TRUE
Louisiana,St. Mary Parish,Donald Trump,REP,14811,TRUE
Louisiana,St. Tammany Parish,Donald Trump,REP,99666,TRUE
Louisiana,Tangipahoa Parish,Donald Trump,REP,37806,TRUE
Louisiana,Tensas Parish,Joe Biden,DEM,1329,TRUE
Louisiana,Terrebonne Parish,Donald Trump,REP,34339,TRUE
Louisiana,Union Parish,Donald Trump,REP,8407,TRUE
Louisiana,Vermilion Parish,Donald Trump,REP,21930,TRUE
Louisiana,Vernon Parish,Donald Trump,REP,14107,TRUE
Louisiana,Washington Parish,Donald Trump,REP,13307,TRUE
Louisiana,Webster Parish,Donald Trump,REP,11830,TRUE
Louisiana,West Baton Rouge Parish,Donald Trump,REP,7684,TRUE
Louisiana,West Carroll Parish,Donald Trump,REP,4317,TRUE
Louisiana,West Feliciana Parish,Donald Trump,REP,3863,TRUE
Louisiana,Winn Parish,Donald Trump,REP,4619,TRUE
Maine,Aroostook Cty Townships,Donald Trump,REP,150,TRUE
Maine,Franklin Cty Townships,Joe Biden,DEM,31,TRUE
Maine,Hancock Cty Townships,Donald Trump,REP,7,TRUE
Maine,Oxford Cty Townships,Donald Trump,REP,159,TRUE
Maine,Penobscot Cty Townships,Donald Trump,REP,348,TRUE
Maine,Piscataquis Cty Townshps,Donald Trump,REP,61,TRUE
Maine,Somerset Cty Townships,Donald Trump,REP,173,TRUE
Maine,Washington Cty Townships,Donald Trump,REP,21,TRUE
Maine,Indian Township Vtng Dst,Joe Biden,DEM,191,TRUE
Maine,Oxbow Plt.,Donald Trump,REP,22,TRUE
Maine,Pleasant Point Votng Dst,Joe Biden,DEM,196,TRUE
Maine,Auburn,Joe Biden,DEM,6482,TRUE
Maine,Durham,Joe Biden,DEM,1361,TRUE
Maine,Greene,Donald Trump,REP,1663,TRUE
Maine,Leeds,Donald Trump,REP,818,TRUE
Maine,Lewiston,Joe Biden,DEM,9616,TRUE
Maine,Lisbon,Donald Trump,REP,2853,TRUE
Maine,Livermore,Donald Trump,REP,783,TRUE
