state,county,candidate,party,total_votes,won
Illinois,Macoupin County,Brian Carroll,ASP,24,FALSE
Illinois,Macoupin County,Gloria La Riva,PSL,20,FALSE
Illinois,Madison County,Donald Trump,REP,76031,TRUE
Illinois,Madison County,Joe Biden,DEM,57836,FALSE
Illinois,Madison County,Jo Jorgensen,LIB,2169,FALSE
Illinois,Madison County,Howie Hawkins,GRN,710,FALSE
Illinois,Madison County,Write-ins,WRI,423,FALSE
Illinois,Madison County,Brian Carroll,ASP,206,FALSE
Illinois,Madison County,Gloria La Riva,PSL,183,FALSE
Illinois,Marion County,Donald Trump,REP,12678,TRUE
Illinois,Marion County,Joe Biden,DEM,4524,FALSE
Illinois,Marion County,Jo Jorgensen,LIB,163,FALSE
Illinois,Marion County,Howie Hawkins,GRN,74,FALSE
Illinois,Marion County,Write-ins,WRI,34,FALSE
Illinois,Marion County,Gloria La Riva,PSL,10,FALSE
Illinois,Marion County,Brian Carroll,ASP,9,FALSE
Illinois,Marshall County,Donald Trump,REP,4197,TRUE
Illinois,Marshall County,Joe Biden,DEM,2005,FALSE
Illinois,Marshall County,Jo Jorgensen,LIB,94,FALSE
Illinois,Marshall County,Howie Hawkins,GRN,27,FALSE
Illinois,Marshall County,Write-ins,WRI,11,FALSE
Illinois,Marshall County,Brian Carroll,ASP,6,FALSE
Illinois,Marshall County,Gloria La Riva,PSL,5,FALSE
Illinois,Mason County,Donald Trump,REP,4654,TRUE
Illinois,Mason County,Joe Biden,DEM,1985,FALSE
Illinois,Mason County,Jo Jorgensen,LIB,78,FALSE
Illinois,Mason County,Howie Hawkins,GRN,31,FALSE
Illinois,Mason County,Gloria La Riva,PSL,11,FALSE
Illinois,Mason County,Brian Carroll,ASP,7,FALSE
Illinois,Mason County,Write-ins,WRI,0,FALSE
Illinois,Massac County,Donald Trump,REP,4997,TRUE
Illinois,Massac County,Joe Biden,DEM,1725,FALSE
Illinois,Massac County,Jo Jorgensen,LIB,65,FALSE
Illinois,Massac County,Howie Hawkins,GRN,14,FALSE
Illinois,Massac County,Brian Carroll,ASP,7,FALSE
Illinois,Massac County,Gloria La Riva,PSL,5,FALSE
Illinois,Massac County,Write-ins,WRI,5,FALSE
Illinois,Menard County,Donald Trump,REP,4764,TRUE
Illinois,Menard County,Joe Biden,DEM,2022,FALSE
Illinois,Menard County,Jo Jorgensen,LIB,95,FALSE
Illinois,Menard County,Howie Hawkins,GRN,33,FALSE
Illinois,Menard County,Write-ins,WRI,26,FALSE
Illinois,Menard County,Gloria La Riva,PSL,9,FALSE
Illinois,Menard County,Brian Carroll,ASP,5,FALSE
Illinois,Mercer County,Donald Trump,REP,5418,TRUE
Illinois,Mercer County,Joe Biden,DEM,3280,FALSE
Illinois,Mercer County,Jo Jorgensen,LIB,134,FALSE
Illinois,Mercer County,Howie Hawkins,GRN,48,FALSE
Illinois,Mercer County,Write-ins,WRI,21,FALSE
Illinois,Mercer County,Gloria La Riva,PSL,8,FALSE
Illinois,Mercer County,Brian Carroll,ASP,5,FALSE
Illinois,Monroe County,Donald Trump,REP,14142,TRUE
Illinois,Monroe County,Joe Biden,DEM,6569,FALSE
Illinois,Monroe County,Jo Jorgensen,LIB,309,FALSE
Illinois,Monroe County,Howie Hawkins,GRN,83,FALSE
Illinois,Monroe County,Write-ins,WRI,58,FALSE
Illinois,Monroe County,Brian Carroll,ASP,28,FALSE
Illinois,Monroe County,Gloria La Riva,PSL,17,FALSE
Illinois,Montgomery County,Donald Trump,REP,9544,TRUE
Illinois,Montgomery County,Joe Biden,DEM,3905,FALSE
Illinois,Montgomery County,Jo Jorgensen,LIB,204,FALSE
Illinois,Montgomery County,Howie Hawkins,GRN,53,FALSE
Illinois,Montgomery County,Write-ins,WRI,34,FALSE
Illinois,Montgomery County,Brian Carroll,ASP,14,FALSE
Illinois,Montgomery County,Gloria La Riva,PSL,7,FALSE
Illinois,Morgan County,Donald Trump,REP,9950,TRUE
Illinois,Morgan County,Joe Biden,DEM,5076,FALSE
Illinois,Morgan County,Jo Jorgensen,LIB,198,FALSE
Illinois,Morgan County,Howie Hawkins,GRN,55,FALSE
Illinois,Morgan County,Write-ins,WRI,24,FALSE
Illinois,Morgan County,Brian Carroll,ASP,15,FALSE
Illinois,Morgan County,Gloria La Riva,PSL,15,FALSE
Illinois,Moultrie County,Donald Trump,REP,4964,TRUE
Illinois,Moultrie County,Joe Biden,DEM,1662,FALSE
Illinois,Moultrie County,Jo Jorgensen,LIB,87,FALSE
Illinois,Moultrie County,Howie Hawkins,GRN,24,FALSE
Illinois,Moultrie County,Brian Carroll,ASP,4,FALSE
Illinois,Moultrie County,Gloria La Riva,PSL,3,FALSE
Illinois,Moultrie County,Write-ins,WRI,0,FALSE
Illinois,Ogle County,Donald Trump,REP,16248,TRUE
Illinois,Ogle County,Joe Biden,DEM,9428,FALSE
Illinois,Ogle County,Jo Jorgensen,LIB,389,FALSE
Illinois,Ogle County,Howie Hawkins,GRN,143,FALSE
Illinois,Ogle County,Write-ins,WRI,68,FALSE
Illinois,Ogle County,Brian Carroll,ASP,41,FALSE
Illinois,Ogle County,Gloria La Riva,PSL,23,FALSE
Illinois,Peoria County,Joe Biden,DEM,43578,TRUE
Illinois,Peoria County,Donald Trump,REP,38252,FALSE
Illinois,Peoria County,Jo Jorgensen,LIB,1309,FALSE
Illinois,Peoria County,Howie Hawkins,GRN,507,FALSE
Illinois,Peoria County,Brian Carroll,ASP,216,FALSE
Illinois,Peoria County,Gloria La Riva,PSL,105,FALSE
Illinois,Peoria County,Write-ins,WRI,6,FALSE
Illinois,Perry County,Donald Trump,REP,7313,TRUE
Illinois,Perry County,Joe Biden,DEM,2612,FALSE
Illinois,Perry County,Jo Jorgensen,LIB,69,FALSE
Illinois,Perry County,Howie Hawkins,GRN,52,FALSE
Illinois,Perry County,Write-ins,WRI,18,FALSE
Illinois,Perry County,Gloria La Riva,PSL,4,FALSE
Illinois,Perry County,Brian Carroll,ASP,3,FALSE
Illinois,Piatt County,Donald Trump,REP,6248,TRUE
Illinois,Piatt County,Joe Biden,DEM,3329,FALSE
Illinois,Piatt County,Jo Jorgensen,LIB,168,FALSE
Illinois,Piatt County,Howie Hawkins,GRN,35,FALSE
Illinois,Piatt County,Write-ins,WRI,29,FALSE
Illinois,Piatt County,Brian Carroll,ASP,28,FALSE
Illinois,Piatt County,Gloria La Riva,PSL,14,FALSE
Illinois,Pike County,Donald Trump,REP,6332,TRUE
Illinois,Pike County,Joe Biden,DEM,1484,FALSE
Illinois,Pike County,Jo Jorgensen,LIB,110,FALSE
Illinois,Pike County,Write-ins,WRI,16,FALSE
Illinois,Pike County,Howie Hawkins,GRN,15,FALSE
Illinois,Pike County,Brian Carroll,ASP,4,FALSE
Illinois,Pike County,Gloria La Riva,PSL,4,FALSE
Illinois,Pope County,Donald Trump,REP,1722,TRUE
Illinois,Pope County,Joe Biden,DEM,433,FALSE
Illinois,Pope County,Jo Jorgensen,LIB,16,FALSE
Illinois,Pope County,Howie Hawkins,GRN,4,FALSE
Illinois,Pope County,Brian Carroll,ASP,0,FALSE
Illinois,Pope County,Gloria La Riva,PSL,0,FALSE
Illinois,Pope County,Write-ins,WRI,0,FALSE
Illinois,Pulaski County,Donald Trump,REP,1699,TRUE
Illinois,Pulaski County,Joe Biden,DEM,891,FALSE
Illinois,Pulaski County,Jo Jorgensen,LIB,23,FALSE
Illinois,Pulaski County,Howie Hawkins,GRN,7,FALSE
Illinois,Pulaski County,Write-ins,WRI,7,FALSE
Illinois,Pulaski County,Brian Carroll,ASP,4,FALSE
Illinois,Pulaski County,Gloria La Riva,PSL,0,FALSE
Illinois,Putnam County,Donald Trump,REP,1993,TRUE
Illinois,Putnam County,Joe Biden,DEM,1338,FALSE
Illinois,Putnam County,Jo Jorgensen,LIB,33,FALSE
Illinois,Putnam County,Howie Hawkins,GRN,17,FALSE
Illinois,Putnam County,Brian Carroll,ASP,7,FALSE
Illinois,Putnam County,Gloria La Riva,PSL,2,FALSE
Illinois,Putnam County,Write-ins,WRI,0,FALSE
Illinois,Randolph County,Donald Trump,REP,11076,TRUE
Illinois,Randolph County,Joe Biden,DEM,3592,FALSE
Illinois,Randolph County,Jo Jorgensen,LIB,132,FALSE
Illinois,Randolph County,Howie Hawkins,GRN,69,FALSE
Illinois,Randolph County,Write-ins,WRI,19,FALSE
Illinois,Randolph County,Brian Carroll,ASP,17,FALSE
Illinois,Randolph County,Gloria La Riva,PSL,5,FALSE
Illinois,Richland County,Donald Trump,REP,6089,TRUE
Illinois,Richland County,Joe Biden,DEM,1830,FALSE
Illinois,Richland County,Jo Jorgensen,LIB,100,FALSE
Illinois,Richland County,Howie Hawkins,GRN,27,FALSE
Illinois,Richland County,Gloria La Riva,PSL,9,FALSE
Illinois,Richland County,Brian Carroll,ASP,8,FALSE
Illinois,Richland County,Write-ins,WRI,0,FALSE
Illinois,Rock Island County,Joe Biden,DEM,36691,TRUE
Illinois,Rock Island County,Donald Trump,REP,28603,FALSE
Illinois,Rock Island County,Jo Jorgensen,LIB,959,FALSE
Illinois,Rock Island County,Howie Hawkins,GRN,310,FALSE
Illinois,Rock Island County,Brian Carroll,ASP,107,FALSE
Illinois,Rock Island County,Gloria La Riva,PSL,88,FALSE
Illinois,Rock Island County,Write-ins,WRI,59,FALSE
Illinois,St. Clair County,Joe Biden,DEM,68325,TRUE
Illinois,St. Clair County,Donald Trump,REP,57150,FALSE
Illinois,St. Clair County,Jo Jorgensen,LIB,1615,FALSE
Illinois,St. Clair County,Howie Hawkins,GRN,666,FALSE
Illinois,St. Clair County,Brian Carroll,ASP,187,FALSE
Illinois,St. Clair County,Gloria La Riva,PSL,147,FALSE
Illinois,St. Clair County,Write-ins,WRI,14,FALSE
Illinois,Saline County,Donald Trump,REP,8103,TRUE
Illinois,Saline County,Joe Biden,DEM,2789,FALSE
Illinois,Saline County,Jo Jorgensen,LIB,124,FALSE
Illinois,Saline County,Howie Hawkins,GRN,35,FALSE
Illinois,Saline County,Write-ins,WRI,23,FALSE
Illinois,Saline County,Gloria La Riva,PSL,11,FALSE
Illinois,Saline County,Brian Carroll,ASP,4,FALSE
Illinois,Sangamon County,Donald Trump,REP,53485,TRUE
Illinois,Sangamon County,Joe Biden,DEM,48917,FALSE
Illinois,Sangamon County,Jo Jorgensen,LIB,1449,FALSE
Illinois,Sangamon County,Howie Hawkins,GRN,620,FALSE
Illinois,Sangamon County,Brian Carroll,ASP,165,FALSE
Illinois,Sangamon County,Gloria La Riva,PSL,115,FALSE
Illinois,Sangamon County,Write-ins,WRI,0,FALSE
Illinois,Schuyler County,Donald Trump,REP,2773,TRUE
Illinois,Schuyler County,Joe Biden,DEM,1068,FALSE
Illinois,Schuyler County,Jo Jorgensen,LIB,48,FALSE
Illinois,Schuyler County,Howie Hawkins,GRN,12,FALSE
Illinois,Schuyler County,Write-ins,WRI,12,FALSE
Illinois,Schuyler County,Brian Carroll,ASP,3,FALSE
Illinois,Schuyler County,Gloria La Riva,PSL,2,FALSE
Illinois,Scott County,Donald Trump,REP,2114,TRUE
Illinois,Scott County,Joe Biden,DEM,572,FALSE
Illinois,Scott County,Jo Jorgensen,LIB,31,FALSE
Illinois,Scott County,Howie Hawkins,GRN,11,FALSE
Illinois,Scott County,Gloria La Riva,PSL,5,FALSE
Illinois,Scott County,Brian Carroll,ASP,4,FALSE
Illinois,Scott County,Write-ins,WRI,4,FALSE
Illinois,Shelby County,Donald Trump,REP,9426,TRUE
Illinois,Shelby County,Joe Biden,DEM,2504,FALSE
Illinois,Shelby County,Jo Jorgensen,LIB,109,FALSE
Illinois,Shelby County,Howie Hawkins,GRN,45,FALSE
Illinois,Shelby County,Brian Carroll,ASP,7,FALSE
Illinois,Shelby County,Gloria La Riva,PSL,5,FALSE
Illinois,Shelby County,Write-ins,WRI,1,FALSE
Illinois,Stark County,Donald Trump,REP,2004,TRUE
Illinois,Stark County,Joe Biden,DEM,815,FALSE
Illinois,Stark County,Jo Jorgensen,LIB,42,FALSE
Illinois,Stark County,Howie Hawkins,GRN,17,FALSE
Illinois,Stark County,Brian Carroll,ASP,3,FALSE
Illinois,Stark County,Write-ins,WRI,3,FALSE
Illinois,Stark County,Gloria La Riva,PSL,2,FALSE
Illinois,Stephenson County,Donald Trump,REP,12521,TRUE
Illinois,Stephenson County,Joe Biden,DEM,9055,FALSE
Illinois,Stephenson County,Jo Jorgensen,LIB,328,FALSE
Illinois,Stephenson County,Howie Hawkins,GRN,94,FALSE
Illinois,Stephenson County,Brian Carroll,ASP,28,FALSE
Illinois,Stephenson County,Gloria La Riva,PSL,21,FALSE
Illinois,Stephenson County,Write-ins,WRI,1,FALSE
Illinois,Tazewell County,Donald Trump,REP,42513,TRUE
Illinois,Tazewell County,Joe Biden,DEM,24819,FALSE
Illinois,Tazewell County,Jo Jorgensen,LIB,1175,FALSE
Illinois,Tazewell County,Howie Hawkins,GRN,342,FALSE
Illinois,Tazewell County,Brian Carroll,ASP,148,FALSE
Illinois,Tazewell County,Gloria La Riva,PSL,54,FALSE
Illinois,Tazewell County,Write-ins,WRI,0,FALSE
Illinois,Union County,Donald Trump,REP,6161,TRUE
Illinois,Union County,Joe Biden,DEM,2579,FALSE
Illinois,Union County,Jo Jorgensen,LIB,89,FALSE
Illinois,Union County,Howie Hawkins,GRN,32,FALSE
Illinois,Union County,Write-ins,WRI,18,FALSE
Illinois,Union County,Brian Carroll,ASP,14,FALSE
Illinois,Union County,Gloria La Riva,PSL,11,FALSE
Illinois,Vermilion County,Donald Trump,REP,20725,TRUE
Illinois,Vermilion County,Joe Biden,DEM,10323,FALSE
Illinois,Vermilion County,Jo Jorgensen,LIB,350,FALSE
Illinois,Vermilion County,Howie Hawkins,GRN,127,FALSE
Illinois,Vermilion County,Write-ins,WRI,58,FALSE
Illinois,Vermilion County,Brian Carroll,ASP,39,FALSE
Illinois,Vermilion County,Gloria La Riva,PSL,20,FALSE
Illinois,Wabash County,Donald Trump,REP,4237,TRUE
Illinois,Wabash County,Joe Biden,DEM,1253,FALSE
Illinois,Wabash County,Jo Jorgensen,LIB,78,FALSE
Illinois,Wabash County,Howie Hawkins,GRN,14,FALSE
Illinois,Wabash County,Write-ins,WRI,14,FALSE
Illinois,Wabash County,Brian Carroll,ASP,6,FALSE
Illinois,Wabash County,Gloria La Riva,PSL,5,FALSE
Illinois,Warren County,Donald Trump,REP,4676,TRUE
Illinois,Warren County,Joe Biden,DEM,3090,FALSE
Illinois,Warren County,Jo Jorgensen,LIB,99,FALSE
Illinois,Warren County,Howie Hawkins,GRN,34,FALSE
Illinois,Warren County,Write-ins,WRI,15,FALSE
Illinois,Warren County,Brian Carroll,ASP,5,FALSE
Illinois,Warren County,Gloria La Riva,PSL,5,FALSE
Illinois,Washington County,Donald Trump,REP,6115,TRUE
Illinois,Washington County,Joe Biden,DEM,1641,FALSE
Illinois,Washington County,Jo Jorgensen,LIB,92,FALSE
Illinois,Washington County,Howie Hawkins,GRN,42,FALSE
Illinois,Washington County,Write-ins,WRI,19,FALSE
Illinois,Washington County,Brian Carroll,ASP,9,FALSE
Illinois,Washington County,Gloria La Riva,PSL,3,FALSE
Illinois,Wayne County,Donald Trump,REP,7176,TRUE
Illinois,Wayne County,Joe Biden,DEM,1187,FALSE
Illinois,Wayne County,Jo Jorgensen,LIB,90,FALSE
Illinois,Wayne County,Howie Hawkins,GRN,23,FALSE
Illinois,Wayne County,Write-ins,WRI,13,FALSE
Illinois,Wayne County,Brian Carroll,ASP,7,FALSE
Illinois,Wayne County,Gloria La Riva,PSL,3,FALSE
Illinois,White County,Donald Trump,REP,5791,TRUE
Illinois,White County,Joe Biden,DEM,1517,FALSE
Illinois,White County,Jo Jorgensen,LIB,82,FALSE
Illinois,White County,Howie Hawkins,GRN,23,FALSE
Illinois,White County,Write-ins,WRI,10,FALSE
Illinois,White County,Brian Carroll,ASP,5,FALSE
Illinois,White County,Gloria La Riva,PSL,3,FALSE
Illinois,Whiteside County,Donald Trump,REP,14527,TRUE
Illinois,Whiteside County,Joe Biden,DEM,12253,FALSE
Illinois,Whiteside County,Jo Jorgensen,LIB,382,FALSE
Illinois,Whiteside County,Howie Hawkins,GRN,154,FALSE
Illinois,Whiteside County,Brian Carroll,ASP,37,FALSE
Illinois,Whiteside County,Gloria La Riva,PSL,22,FALSE
Illinois,Whiteside County,Write-ins,WRI,0,FALSE
Illinois,Will County,Joe Biden,DEM,183915,TRUE
Illinois,Will County,Donald Trump,REP,155116,FALSE
Illinois,Will County,Jo Jorgensen,LIB,3672,FALSE
Illinois,Will County,Howie Hawkins,GRN,1614,FALSE
Illinois,Will County,Write-ins,WRI,1171,FALSE
Illinois,Will County,Brian Carroll,ASP,459,FALSE
Illinois,Will County,Gloria La Riva,PSL,319,FALSE
Illinois,Williamson County,Donald Trump,REP,22801,TRUE
Illinois,Williamson County,Joe Biden,DEM,10206,FALSE
Illinois,Williamson County,Jo Jorgensen,LIB,420,FALSE
Illinois,Williamson County,Howie Hawkins,GRN,169,FALSE
Illinois,Williamson County,Write-ins,WRI,77,FALSE
Illinois,Williamson County,Brian Carroll,ASP,32,FALSE
Illinois,Williamson County,Gloria La Riva,PSL,24,FALSE
Illinois,Winnebago County,Joe Biden,DEM,64056,TRUE
Illinois,Winnebago County,Donald Trump,REP,60861,FALSE
Illinois,Winnebago County,Jo Jorgensen,LIB,1719,FALSE
Illinois,Winnebago County,Howie Hawkins,GRN,645,FALSE
Illinois,Winnebago County,Brian Carroll,ASP,255,FALSE
Illinois,Winnebago County,Gloria La Riva,PSL,173,FALSE
Illinois,Winnebago County,Write-ins,WRI,1,FALSE
Illinois,Woodford County,Donald Trump,REP,14799,TRUE
Illinois,Woodford County,Joe Biden,DEM,6160,FALSE
Illinois,Woodford County,Jo Jorgensen,LIB,314,FALSE
Illinois,Woodford County,Howie Hawkins,GRN,103,FALSE
Illinois,Woodford County,Write-ins,WRI,66,FALSE
Illinois,Woodford County,Brian Carroll,ASP,39,FALSE
Illinois,Woodford County,Gloria La Riva,PSL,17,FALSE
Illinois,Cook Suburbs,Joe Biden,DEM,781238,TRUE
Illinois,Cook Suburbs,Donald Trump,REP,377035,FALSE
Illinois,Cook Suburbs,Jo Jorgensen,LIB,9578,FALSE
Illinois,Cook Suburbs,Howie Hawkins,GRN,5843,FALSE
Illinois,Cook Suburbs,Brian Carroll,ASP,1587,FALSE
Illinois,Cook Suburbs,Gloria La Riva,PSL,1377,FALSE
Illinois,Cook Suburbs,Write-ins,WRI,0,FALSE
Texas,Anderson County,Donald Trump,REP,15110,TRUE
Texas,Anderson County,Joe Biden,DEM,3955,FALSE
Texas,Anderson County,Jo Jorgensen,LIB,134,FALSE
Texas,Anderson County,Howie Hawkins,GRN,22,FALSE
Texas,Anderson County,Write-ins,WRI,6,FALSE
Texas,Andrews County,Donald Trump,REP,4943,TRUE
Texas,Andrews County,Joe Biden,DEM,850,FALSE
Texas,Andrews County,Jo Jorgensen,LIB,60,FALSE
Texas,Andrews County,Howie Hawkins,GRN,10,FALSE
Texas,Andrews County,Write-ins,WRI,0,FALSE
Texas,Angelina County,Donald Trump,REP,25076,TRUE
Texas,Angelina County,Joe Biden,DEM,9143,FALSE
Texas,Angelina County,Jo Jorgensen,LIB,274,FALSE
Texas,Angelina County,Howie Hawkins,GRN,75,FALSE
Texas,Angelina County,Write-ins,WRI,6,FALSE
Texas,Aransas County,Donald Trump,REP,9239,TRUE
Texas,Aransas County,Joe Biden,DEM,2916,FALSE
Texas,Aransas County,Jo Jorgensen,LIB,103,FALSE
Texas,Aransas County,Howie Hawkins,GRN,31,FALSE
Texas,Aransas County,Write-ins,WRI,1,FALSE
Texas,Archer County,Donald Trump,REP,4300,TRUE
Texas,Archer County,Joe Biden,DEM,446,FALSE
Texas,Archer County,Jo Jorgensen,LIB,45,FALSE
Texas,Archer County,Howie Hawkins,GRN,4,FALSE
Texas,Archer County,Write-ins,WRI,1,FALSE
Texas,Armstrong County,Donald Trump,REP,1035,TRUE
Texas,Armstrong County,Joe Biden,DEM,75,FALSE
Texas,Armstrong County,Jo Jorgensen,LIB,2,FALSE
Texas,Armstrong County,Howie Hawkins,GRN,0,FALSE
Texas,Armstrong County,Write-ins,WRI,0,FALSE
Texas,Atascosa County,Donald Trump,REP,12039,TRUE
Texas,Atascosa County,Joe Biden,DEM,5876,FALSE
Texas,Atascosa County,Jo Jorgensen,LIB,143,FALSE
Texas,Atascosa County,Howie Hawkins,GRN,58,FALSE
Texas,Atascosa County,Write-ins,WRI,2,FALSE
Texas,Austin County,Donald Trump,REP,11447,TRUE
Texas,Austin County,Joe Biden,DEM,2951,FALSE
Texas,Austin County,Jo Jorgensen,LIB,123,FALSE
Texas,Austin County,Howie Hawkins,GRN,33,FALSE
Texas,Austin County,Write-ins,WRI,0,FALSE
Texas,Bailey County,Donald Trump,REP,1434,TRUE
Texas,Bailey County,Joe Biden,DEM,409,FALSE
Texas,Bailey County,Jo Jorgensen,LIB,14,FALSE
Texas,Bailey County,Howie Hawkins,GRN,2,FALSE
Texas,Bailey County,Write-ins,WRI,1,FALSE
Texas,Bandera County,Donald Trump,REP,10057,TRUE
Texas,Bandera County,Joe Biden,DEM,2505,FALSE
Texas,Bandera County,Jo Jorgensen,LIB,120,FALSE
Texas,Bandera County,Howie Hawkins,GRN,30,FALSE
Texas,Bandera County,Write-ins,WRI,3,FALSE
Texas,Bastrop County,Donald Trump,REP,20516,TRUE
Texas,Bastrop County,Joe Biden,DEM,15474,FALSE
Texas,Bastrop County,Jo Jorgensen,LIB,531,FALSE
Texas,Bastrop County,Howie Hawkins,GRN,128,FALSE
Texas,Bastrop County,Write-ins,WRI,16,FALSE
Texas,Baylor County,Donald Trump,REP,1494,TRUE
Texas,Baylor County,Joe Biden,DEM,183,FALSE
Texas,Baylor County,Jo Jorgensen,LIB,22,FALSE
Texas,Baylor County,Write-ins,WRI,2,FALSE
Texas,Baylor County,Howie Hawkins,GRN,1,FALSE
Texas,Bee County,Donald Trump,REP,6006,TRUE
Texas,Bee County,Joe Biden,DEM,3288,FALSE
Texas,Bee County,Jo Jorgensen,LIB,93,FALSE
Texas,Bee County,Howie Hawkins,GRN,27,FALSE
Texas,Bee County,Write-ins,WRI,6,FALSE
Texas,Bell County,Donald Trump,REP,67893,TRUE
Texas,Bell County,Joe Biden,DEM,57014,FALSE
Texas,Bell County,Jo Jorgensen,LIB,1980,FALSE
Texas,Bell County,Howie Hawkins,GRN,440,FALSE
Texas,Bell County,Write-ins,WRI,48,FALSE
Texas,Bexar County,Joe Biden,DEM,448452,TRUE
Texas,Bexar County,Donald Trump,REP,308618,FALSE
Texas,Bexar County,Jo Jorgensen,LIB,8837,FALSE
Texas,Bexar County,Howie Hawkins,GRN,2798,FALSE
Texas,Bexar County,Write-ins,WRI,247,FALSE
Texas,Blanco County,Donald Trump,REP,5443,TRUE
Texas,Blanco County,Joe Biden,DEM,1911,FALSE
Texas,Blanco County,Jo Jorgensen,LIB,72,FALSE
Texas,Blanco County,Howie Hawkins,GRN,15,FALSE
Texas,Blanco County,Write-ins,WRI,0,FALSE
Texas,Borden County,Donald Trump,REP,397,TRUE
Texas,Borden County,Joe Biden,DEM,16,FALSE
Texas,Borden County,Jo Jorgensen,LIB,2,FALSE
Texas,Borden County,Howie Hawkins,GRN,1,FALSE
Texas,Borden County,Write-ins,WRI,0,FALSE
Texas,Bosque County,Donald Trump,REP,7469,TRUE
Texas,Bosque County,Joe Biden,DEM,1561,FALSE
Texas,Bosque County,Jo Jorgensen,LIB,83,FALSE
Texas,Bosque County,Howie Hawkins,GRN,13,FALSE
Texas,Bosque County,Write-ins,WRI,0,FALSE
Texas,Bowie County,Donald Trump,REP,27116,TRUE
Texas,Bowie County,Joe Biden,DEM,10747,FALSE
Texas,Bowie County,Jo Jorgensen,LIB,300,FALSE
Texas,Bowie County,Howie Hawkins,GRN,91,FALSE
Texas,Bowie County,Write-ins,WRI,7,FALSE
Texas,Brazoria County,Donald Trump,REP,90433,TRUE
Texas,Brazoria County,Joe Biden,DEM,62228,FALSE
Texas,Brazoria County,Jo Jorgensen,LIB,1860,FALSE
Texas,Brazoria County,Howie Hawkins,GRN,417,FALSE
Texas,Brazoria County,Write-ins,WRI,46,FALSE
Texas,Brazos County,Donald Trump,REP,47530,TRUE
Texas,Brazos County,Joe Biden,DEM,35349,FALSE
Texas,Brazos County,Jo Jorgensen,LIB,1812,FALSE
Texas,Brazos County,Howie Hawkins,GRN,252,FALSE
Texas,Brazos County,Write-ins,WRI,118,FALSE
Texas,Brewster County,Donald Trump,REP,2461,TRUE
Texas,Brewster County,Joe Biden,DEM,2258,FALSE
Texas,Brewster County,Jo Jorgensen,LIB,89,FALSE
Texas,Brewster County,Howie Hawkins,GRN,14,FALSE
Texas,Brewster County,Write-ins,WRI,0,FALSE
Texas,Briscoe County,Donald Trump,REP,639,TRUE
Texas,Briscoe County,Joe Biden,DEM,78,FALSE
Texas,Briscoe County,Jo Jorgensen,LIB,7,FALSE
Texas,Briscoe County,Howie Hawkins,GRN,1,FALSE
Texas,Briscoe County,Write-ins,WRI,0,FALSE
Texas,Brooks County,Joe Biden,DEM,1470,TRUE
Texas,Brooks County,Donald Trump,REP,998,FALSE
Texas,Brooks County,Jo Jorgensen,LIB,10,FALSE
Texas,Brooks County,Howie Hawkins,GRN,6,FALSE
Texas,Brooks County,Write-ins,WRI,0,FALSE
Texas,Brown County,Donald Trump,REP,13698,TRUE
Texas,Brown County,Joe Biden,DEM,2107,FALSE
Texas,Brown County,Jo Jorgensen,LIB,134,FALSE
Texas,Brown County,Howie Hawkins,GRN,24,FALSE
Texas,Brown County,Write-ins,WRI,6,FALSE
Texas,Burleson County,Donald Trump,REP,6743,TRUE
Texas,Burleson County,Joe Biden,DEM,1788,FALSE
Texas,Burleson County,Jo Jorgensen,LIB,63,FALSE
Texas,Burleson County,Howie Hawkins,GRN,15,FALSE
Texas,Burleson County,Write-ins,WRI,0,FALSE
Texas,Burnet County,Donald Trump,REP,18767,TRUE
Texas,Burnet County,Joe Biden,DEM,5639,FALSE
Texas,Burnet County,Jo Jorgensen,LIB,268,FALSE
Texas,Burnet County,Howie Hawkins,GRN,34,FALSE
Texas,Burnet County,Write-ins,WRI,9,FALSE
Texas,Caldwell County,Donald Trump,REP,8031,TRUE
Texas,Caldwell County,Joe Biden,DEM,6672,FALSE
Texas,Caldwell County,Jo Jorgensen,LIB,190,FALSE
Texas,Caldwell County,Howie Hawkins,GRN,47,FALSE
Texas,Caldwell County,Write-ins,WRI,33,FALSE
Texas,Calhoun County,Donald Trump,REP,5641,TRUE
Texas,Calhoun County,Joe Biden,DEM,2148,FALSE
Texas,Calhoun County,Jo Jorgensen,LIB,61,FALSE
Texas,Calhoun County,Howie Hawkins,GRN,6,FALSE
Texas,Calhoun County,Write-ins,WRI,0,FALSE
Texas,Callahan County,Donald Trump,REP,6012,TRUE
Texas,Callahan County,Joe Biden,DEM,734,FALSE
Texas,Callahan County,Jo Jorgensen,LIB,71,FALSE
Texas,Callahan County,Howie Hawkins,GRN,15,FALSE
Texas,Callahan County,Write-ins,WRI,0,FALSE
Texas,Cameron County,Joe Biden,DEM,64063,TRUE
Texas,Cameron County,Donald Trump,REP,49032,FALSE
Texas,Cameron County,Jo Jorgensen,LIB,728,FALSE
Texas,Cameron County,Howie Hawkins,GRN,336,FALSE
Texas,Cameron County,Write-ins,WRI,15,FALSE
Texas,Camp County,Donald Trump,REP,3626,TRUE
Texas,Camp County,Joe Biden,DEM,1394,FALSE
Texas,Camp County,Jo Jorgensen,LIB,31,FALSE
Texas,Camp County,Howie Hawkins,GRN,7,FALSE
Texas,Camp County,Write-ins,WRI,2,FALSE
Texas,Carson County,Donald Trump,REP,2779,TRUE
